Promedio,Máximo,Frecuencia del Máximo,Combinación
4.333333333333333,7.0,1.0,"D, H, V, Z"
7.666666666666667,17.0,1.0,"D, H, W, X"
6.333333333333333,17.0,1.0,"D, H, W, Y"
6.0,17.0,1.0,"D, H, W, Z"
7.0,13.0,2.0,"D, H, X, Y"
6.0,13.0,1.0,"D, H, X, Z"
5.0,9.0,1.0,"D, H, Y, Z"
6.0,11.0,1.0,"D, I, J, K"
6.666666666666667,13.0,1.0,"D, I, J, L"
6.0,15.0,1.0,"D, I, J, M"
6.0,15.0,1.0,"D, I, J, N"
9.333333333333334,21.0,1.0,"D, I, J, O"
5.333333333333333,9.0,2.0,"D, I, J, P"
5.333333333333333,13.0,1.0,"D, I, J, Q"
5.666666666666667,9.0,2.0,"D, I, J, R"
5.666666666666667,9.0,2.0,"D, I, J, S"
5.666666666666667,17.0,1.0,"D, I, J, T"
8.666666666666666,19.0,1.0,"D, I, J, U"
5.0,9.0,1.0,"D, I, J, V"
6.0,15.0,1.0,"D, I, J, W"
6.666666666666667,13.0,1.0,"D, I, J, X"
5.333333333333333,9.0,2.0,"D, I, J, Y"
4.666666666666667,9.0,2.0,"D, I, J, Z"
7.0,13.0,1.0,"D, I, K, L"
8.333333333333334,15.0,1.0,"D, I, K, M"
8.333333333333334,15.0,1.0,"D, I, K, N"
9.333333333333334,21.0,1.0,"D, I, K, O"
6.0,11.0,1.0,"D, I, K, P"
4.666666666666667,11.0,1.0,"D, I, K, Q"
5.666666666666667,11.0,1.0,"D, I, K, R"
6.333333333333333,11.0,1.0,"D, I, K, S"
6.666666666666667,17.0,1.0,"D, I, K, T"
6.333333333333333,15.0,1.0,"D, I, K, U"
6.0,11.0,1.0,"D, I, K, V"
8.333333333333334,15.0,1.0,"D, I, K, W"
8.666666666666666,13.0,2.0,"D, I, K, X"
6.333333333333333,11.0,1.0,"D, I, K, Y"
5.333333333333333,11.0,1.0,"D, I, K, Z"
6.666666666666667,15.0,1.0,"D, I, L, M"
6.666666666666667,15.0,1.0,"D, I, L, N"
9.333333333333334,21.0,1.0,"D, I, L, O"
5.666666666666667,13.0,1.0,"D, I, L, P"
4.0,13.0,1.0,"D, I, L, Q"
6.0,13.0,1.0,"D, I, L, R"
6.333333333333333,13.0,1.0,"D, I, L, S"
6.333333333333333,17.0,1.0,"D, I, L, T"
8.666666666666666,15.0,2.0,"D, I, L, U"
5.666666666666667,13.0,1.0,"D, I, L, V"
6.666666666666667,15.0,1.0,"D, I, L, W"
6.666666666666667,13.0,2.0,"D, I, L, X"
6.0,13.0,1.0,"D, I, L, Y"
5.666666666666667,13.0,1.0,"D, I, L, Z"
10.0,21.0,1.0,"D, I, M, N"
8.333333333333334,21.0,1.0,"D, I, M, O"
5.666666666666667,15.0,1.0,"D, I, M, P"
4.666666666666667,15.0,1.0,"D, I, M, Q"
5.666666666666667,15.0,1.0,"D, I, M, R"
7.333333333333333,15.0,1.0,"D, I, M, S"
7.666666666666667,17.0,1.0,"D, I, M, T"
8.0,15.0,2.0,"D, I, M, U"
6.0,15.0,1.0,"D, I, M, V"
9.333333333333334,17.0,1.0,"D, I, M, W"
8.333333333333334,15.0,1.0,"D, I, M, X"
6.666666666666667,15.0,1.0,"D, I, M, Y"
6.0,15.0,1.0,"D, I, M, Z"
8.333333333333334,21.0,1.0,"D, I, N, O"
5.666666666666667,15.0,1.0,"D, I, N, P"
4.666666666666667,15.0,1.0,"D, I, N, Q"
5.666666666666667,15.0,1.0,"D, I, N, R"
7.333333333333333,15.0,1.0,"D, I, N, S"
7.666666666666667,17.0,1.0,"D, I, N, T"
8.0,15.0,2.0,"D, I, N, U"
5.666666666666667,15.0,1.0,"D, I, N, V"
10.0,21.0,1.0,"D, I, N, W"
8.333333333333334,15.0,1.0,"D, I, N, X"
6.0,15.0,1.0,"D, I, N, Y"
6.666666666666667,15.0,1.0,"D, I, N, Z"
7.666666666666667,21.0,1.0,"D, I, O, P"
6.0,21.0,1.0,"D, I, O, Q"
8.0,21.0,1.0,"D, I, O, R"
9.0,21.0,1.0,"D, I, O, S"
8.333333333333334,21.0,1.0,"D, I, O, T"
10.666666666666666,21.0,1.0,"D, I, O, U"
8.0,21.0,1.0,"D, I, O, V"
8.333333333333334,21.0,1.0,"D, I, O, W"
11.333333333333334,21.0,1.0,"D, I, O, X"
9.0,21.0,1.0,"D, I, O, Y"
7.333333333333333,21.0,1.0,"D, I, O, Z"
4.0,9.0,1.0,"D, I, P, Q"
7.666666666666667,21.0,1.0,"D, I, P, R"
6.0,9.0,2.0,"D, I, P, S"
5.666666666666667,17.0,1.0,"D, I, P, T"
5.333333333333333,15.0,1.0,"D, I, P, U"
4.666666666666667,9.0,1.0,"D, I, P, V"
5.666666666666667,15.0,1.0,"D, I, P, W"
6.333333333333333,13.0,1.0,"D, I, P, X"
5.333333333333333,9.0,2.0,"D, I, P, Y"
4.333333333333333,9.0,2.0,"D, I, P, Z"
4.333333333333333,9.0,1.0,"D, I, Q, R"
5.0,9.0,1.0,"D, I, Q, S"
4.333333333333333,17.0,1.0,"D, I, Q, T"
5.333333333333333,15.0,1.0,"D, I, Q, U"
3.3333333333333335,7.0,1.0,"D, I, Q, V"
4.333333333333333,15.0,1.0,"D, I, Q, W"
4.666666666666667,13.0,1.0,"D, I, Q, X"
4.0,9.0,1.0,"D, I, Q, Y"
3.3333333333333335,9.0,1.0,"D, I, Q, Z"
6.333333333333333,9.0,2.0,"D, I, R, S"
6.0,17.0,1.0,"D, I, R, T"
5.666666666666667,15.0,1.0,"D, I, R, U"
4.666666666666667,9.0,1.0,"D, I, R, V"
5.666666666666667,15.0,1.0,"D, I, R, W"
7.333333333333333,13.0,1.0,"D, I, R, X"
5.666666666666667,9.0,2.0,"D, I, R, Y"
4.666666666666667,9.0,2.0,"D, I, R, Z"
7.0,17.0,1.0,"D, I, S, T"
6.333333333333333,15.0,1.0,"D, I, S, U"
5.333333333333333,9.0,1.0,"D, I, S, V"
7.333333333333333,15.0,1.0,"D, I, S, W"
7.666666666666667,13.0,1.0,"D, I, S, X"
6.0,9.0,2.0,"D, I, S, Y"
6.666666666666667,9.0,3.0,"D, I, S, Z"
7.0,17.0,1.0,"D, I, T, U"
5.666666666666667,17.0,1.0,"D, I, T, V"
7.666666666666667,17.0,1.0,"D, I, T, W"
7.0,17.0,1.0,"D, I, T, X"
8.0,17.0,1.0,"D, I, T, Y"
7.0,17.0,1.0,"D, I, T, Z"
6.333333333333333,15.0,1.0,"D, I, U, V"
8.0,15.0,2.0,"D, I, U, W"
8.0,15.0,1.0,"D, I, U, X"
6.0,15.0,1.0,"D, I, U, Y"
6.0,15.0,1.0,"D, I, U, Z"
6.333333333333333,15.0,1.0,"D, I, V, W"
6.666666666666667,13.0,1.0,"D, I, V, X"
5.666666666666667,9.0,1.0,"D, I, V, Y"
5.0,9.0,1.0,"D, I, V, Z"
8.333333333333334,15.0,1.0,"D, I, W, X"
6.333333333333333,15.0,1.0,"D, I, W, Y"
6.0,15.0,1.0,"D, I, W, Z"
8.333333333333334,13.0,2.0,"D, I, X, Y"
7.333333333333333,13.0,1.0,"D, I, X, Z"
5.666666666666667,9.0,2.0,"D, I, Y, Z"
8.0,13.0,1.0,"D, J, K, L"
6.333333333333333,13.0,1.0,"D, J, K, M"
6.333333333333333,13.0,1.0,"D, J, K, N"
10.333333333333334,21.0,1.0,"D, J, K, O"
7.0,9.0,2.0,"D, J, K, P"
6.333333333333333,13.0,1.0,"D, J, K, Q"
6.333333333333333,9.0,2.0,"D, J, K, R"
5.333333333333333,9.0,1.0,"D, J, K, S"
4.0,9.0,1.0,"D, J, K, T"
9.0,19.0,1.0,"D, J, K, U"
5.333333333333333,9.0,1.0,"D, J, K, V"
6.333333333333333,13.0,1.0,"D, J, K, W"
8.333333333333334,13.0,2.0,"D, J, K, X"
6.0,9.0,2.0,"D, J, K, Y"
4.0,9.0,1.0,"D, J, K, Z"
6.666666666666667,13.0,1.0,"D, J, L, M"
6.666666666666667,13.0,1.0,"D, J, L, N"
12.333333333333334,21.0,1.0,"D, J, L, O"
8.666666666666666,13.0,1.0,"D, J, L, P"
7.666666666666667,13.0,2.0,"D, J, L, Q"
8.666666666666666,13.0,1.0,"D, J, L, R"
7.333333333333333,13.0,1.0,"D, J, L, S"
5.666666666666667,13.0,1.0,"D, J, L, T"
13.333333333333334,19.0,1.0,"D, J, L, U"
7.0,13.0,1.0,"D, J, L, V"
6.666666666666667,13.0,1.0,"D, J, L, W"
8.333333333333334,13.0,2.0,"D, J, L, X"
7.666666666666667,13.0,1.0,"D, J, L, Y"
6.333333333333333,13.0,1.0,"D, J, L, Z"
7.0,21.0,1.0,"D, J, M, N"
8.333333333333334,21.0,1.0,"D, J, M, O"
5.666666666666667,9.0,2.0,"D, J, M, P"
5.333333333333333,13.0,1.0,"D, J, M, Q"
5.333333333333333,9.0,2.0,"D, J, M, R"
5.333333333333333,9.0,1.0,"D, J, M, S"
4.0,9.0,1.0,"D, J, M, T"
9.666666666666666,19.0,1.0,"D, J, M, U"
4.333333333333333,9.0,1.0,"D, J, M, V"
6.333333333333333,17.0,1.0,"D, J, M, W"
7.0,13.0,1.0,"D, J, M, X"
5.333333333333333,9.0,2.0,"D, J, M, Y"
3.6666666666666665,9.0,1.0,"D, J, M, Z"
8.333333333333334,21.0,1.0,"D, J, N, O"
5.666666666666667,9.0,2.0,"D, J, N, P"
5.333333333333333,13.0,1.0,"D, J, N, Q"
5.333333333333333,9.0,2.0,"D, J, N, R"
5.333333333333333,9.0,1.0,"D, J, N, S"
4.0,9.0,1.0,"D, J, N, T"
9.666666666666666,19.0,1.0,"D, J, N, U"
4.0,9.0,1.0,"D, J, N, V"
7.0,21.0,1.0,"D, J, N, W"
7.0,13.0,1.0,"D, J, N, X"
4.666666666666667,9.0,2.0,"D, J, N, Y"
4.333333333333333,9.0,1.0,"D, J, N, Z"
10.666666666666666,21.0,1.0,"D, J, O, P"
9.666666666666666,21.0,1.0,"D, J, O, Q"
10.666666666666666,21.0,1.0,"D, J, O, R"
10.0,21.0,1.0,"D, J, O, S"
7.666666666666667,21.0,1.0,"D, J, O, T"
15.333333333333334,21.0,1.0,"D, J, O, U"
9.333333333333334,21.0,1.0,"D, J, O, V"
8.333333333333334,21.0,1.0,"D, J, O, W"
13.0,21.0,1.0,"D, J, O, X"
10.666666666666666,21.0,1.0,"D, J, O, Y"
8.0,21.0,1.0,"D, J, O, Z"
7.666666666666667,13.0,1.0,"D, J, P, Q"
10.333333333333334,21.0,1.0,"D, J, P, R"
7.0,9.0,2.0,"D, J, P, S"
5.0,9.0,2.0,"D, J, P, T"
10.0,19.0,1.0,"D, J, P, U"
6.0,9.0,2.0,"D, J, P, V"
5.666666666666667,9.0,2.0,"D, J, P, W"
8.0,13.0,1.0,"D, J, P, X"
7.0,9.0,3.0,"D, J, P, Y"
5.0,9.0,2.0,"D, J, P, Z"
7.666666666666667,13.0,1.0,"D, J, Q, R"
6.666666666666667,13.0,1.0,"D, J, Q, S"
4.333333333333333,13.0,1.0,"D, J, Q, T"
10.666666666666666,19.0,1.0,"D, J, Q, U"
5.333333333333333,13.0,1.0,"D, J, Q, V"
5.0,13.0,1.0,"D, J, Q, W"
7.0,13.0,2.0,"D, J, Q, X"
6.333333333333333,13.0,1.0,"D, J, Q, Y"
4.666666666666667,13.0,1.0,"D, J, Q, Z"
7.0,9.0,2.0,"D, J, R, S"
5.0,9.0,2.0,"D, J, R, T"
10.0,19.0,1.0,"D, J, R, U"
5.666666666666667,9.0,2.0,"D, J, R, V"
5.333333333333333,9.0,2.0,"D, J, R, W"
8.666666666666666,13.0,1.0,"D, J, R, X"
7.0,9.0,3.0,"D, J, R, Y"
5.0,9.0,2.0,"D, J, R, Z"
4.333333333333333,9.0,1.0,"D, J, S, T"
9.0,19.0,1.0,"D, J, S, U"
4.666666666666667,9.0,1.0,"D, J, S, V"
5.333333333333333,9.0,1.0,"D, J, S, W"
7.333333333333333,13.0,1.0,"D, J, S, X"
5.666666666666667,9.0,2.0,"D, J, S, Y"
5.333333333333333,9.0,2.0,"D, J, S, Z"
8.0,19.0,1.0,"D, J, T, U"
3.3333333333333335,9.0,1.0,"D, J, T, V"
4.0,9.0,1.0,"D, J, T, W"
5.0,13.0,1.0,"D, J, T, X"
6.0,13.0,1.0,"D, J, T, Y"
4.0,9.0,2.0,"D, J, T, Z"
9.333333333333334,19.0,1.0,"D, J, U, V"
9.666666666666666,19.0,1.0,"D, J, U, W"
11.333333333333334,19.0,1.0,"D, J, U, X"
9.333333333333334,19.0,1.0,"D, J, U, Y"
8.333333333333334,19.0,1.0,"D, J, U, Z"
4.666666666666667,9.0,1.0,"D, J, V, W"
6.666666666666667,13.0,1.0,"D, J, V, X"
5.666666666666667,9.0,2.0,"D, J, V, Y"
4.0,9.0,1.0,"D, J, V, Z"
7.0,13.0,1.0,"D, J, W, X"
5.0,9.0,2.0,"D, J, W, Y"
3.6666666666666665,9.0,1.0,"D, J, W, Z"
8.666666666666666,13.0,2.0,"D, J, X, Y"
6.666666666666667,13.0,1.0,"D, J, X, Z"
5.0,9.0,2.0,"D, J, Y, Z"
7.333333333333333,13.0,2.0,"D, K, L, M"
7.333333333333333,13.0,2.0,"D, K, L, N"
10.666666666666666,21.0,1.0,"D, K, L, O"
7.666666666666667,13.0,1.0,"D, K, L, P"
5.333333333333333,13.0,1.0,"D, K, L, Q"
7.0,13.0,1.0,"D, K, L, R"
6.333333333333333,13.0,1.0,"D, K, L, S"
5.0,13.0,1.0,"D, K, L, T"
9.333333333333334,15.0,2.0,"D, K, L, U"
6.333333333333333,13.0,1.0,"D, K, L, V"
7.333333333333333,13.0,2.0,"D, K, L, W"
8.666666666666666,13.0,3.0,"D, K, L, X"
7.0,13.0,1.0,"D, K, L, Y"
5.333333333333333,13.0,1.0,"D, K, L, Z"
9.666666666666666,21.0,1.0,"D, K, M, N"
8.666666666666666,21.0,1.0,"D, K, M, O"
6.666666666666667,13.0,1.0,"D, K, M, P"
5.0,13.0,1.0,"D, K, M, Q"
5.666666666666667,13.0,1.0,"D, K, M, R"
6.333333333333333,13.0,1.0,"D, K, M, S"
5.333333333333333,13.0,1.0,"D, K, M, T"
7.666666666666667,15.0,1.0,"D, K, M, U"
5.666666666666667,13.0,1.0,"D, K, M, V"
9.0,17.0,1.0,"D, K, M, W"
9.333333333333334,13.0,3.0,"D, K, M, X"
6.666666666666667,13.0,1.0,"D, K, M, Y"
4.666666666666667,13.0,1.0,"D, K, M, Z"
8.666666666666666,21.0,1.0,"D, K, N, O"
6.666666666666667,13.0,1.0,"D, K, N, P"
5.0,13.0,1.0,"D, K, N, Q"
5.666666666666667,13.0,1.0,"D, K, N, R"
6.333333333333333,13.0,1.0,"D, K, N, S"
5.333333333333333,13.0,1.0,"D, K, N, T"
7.666666666666667,15.0,1.0,"D, K, N, U"
5.333333333333333,13.0,1.0,"D, K, N, V"
9.666666666666666,21.0,1.0,"D, K, N, W"
9.333333333333334,13.0,3.0,"D, K, N, X"
6.0,13.0,1.0,"D, K, N, Y"
5.333333333333333,13.0,1.0,"D, K, N, Z"
9.333333333333334,21.0,1.0,"D, K, O, P"
7.0,21.0,1.0,"D, K, O, Q"
8.666666666666666,21.0,1.0,"D, K, O, R"
8.666666666666666,21.0,1.0,"D, K, O, S"
6.666666666666667,21.0,1.0,"D, K, O, T"
11.0,21.0,1.0,"D, K, O, U"
8.333333333333334,21.0,1.0,"D, K, O, V"
8.666666666666666,21.0,1.0,"D, K, O, W"
13.0,21.0,1.0,"D, K, O, X"
9.666666666666666,21.0,1.0,"D, K, O, Y"
6.666666666666667,21.0,1.0,"D, K, O, Z"
5.666666666666667,9.0,1.0,"D, K, P, Q"
9.0,21.0,1.0,"D, K, P, R"
6.333333333333333,9.0,1.0,"D, K, P, S"
4.666666666666667,9.0,1.0,"D, K, P, T"
6.333333333333333,15.0,1.0,"D, K, P, U"
5.666666666666667,9.0,1.0,"D, K, P, V"
6.666666666666667,13.0,1.0,"D, K, P, W"
8.666666666666666,13.0,2.0,"D, K, P, X"
6.666666666666667,9.0,2.0,"D, K, P, Y"
4.333333333333333,9.0,1.0,"D, K, P, Z"
5.0,9.0,1.0,"D, K, Q, R"
4.666666666666667,7.0,2.0,"D, K, Q, S"
2.6666666666666665,5.0,2.0,"D, K, Q, T"
5.666666666666667,15.0,1.0,"D, K, Q, U"
3.6666666666666665,5.0,4.0,"D, K, Q, V"
4.666666666666667,13.0,1.0,"D, K, Q, W"
6.333333333333333,13.0,2.0,"D, K, Q, X"
4.666666666666667,9.0,1.0,"D, K, Q, Y"
2.6666666666666665,5.0,2.0,"D, K, Q, Z"
5.666666666666667,9.0,1.0,"D, K, R, S"
4.0,9.0,1.0,"D, K, R, T"
5.666666666666667,15.0,1.0,"D, K, R, U"
4.666666666666667,9.0,1.0,"D, K, R, V"
5.666666666666667,13.0,1.0,"D, K, R, W"
8.666666666666666,13.0,2.0,"D, K, R, X"
6.0,9.0,2.0,"D, K, R, Y"
3.6666666666666665,9.0,1.0,"D, K, R, Z"
4.0,7.0,1.0,"D, K, S, T"
5.333333333333333,15.0,1.0,"D, K, S, U"
4.333333333333333,7.0,1.0,"D, K, S, V"
6.333333333333333,13.0,1.0,"D, K, S, W"
8.0,13.0,2.0,"D, K, S, X"
5.333333333333333,9.0,1.0,"D, K, S, Y"
4.666666666666667,9.0,1.0,"D, K, S, Z"
4.666666666666667,15.0,1.0,"D, K, T, U"
3.3333333333333335,5.0,3.0,"D, K, T, V"
5.333333333333333,13.0,1.0,"D, K, T, W"
6.0,13.0,2.0,"D, K, T, X"
6.0,13.0,1.0,"D, K, T, Y"
3.6666666666666665,9.0,1.0,"D, K, T, Z"
6.0,15.0,1.0,"D, K, U, V"
7.666666666666667,15.0,1.0,"D, K, U, W"
9.0,15.0,1.0,"D, K, U, X"
6.0,15.0,1.0,"D, K, U, Y"
4.666666666666667,15.0,1.0,"D, K, U, Z"
6.0,13.0,1.0,"D, K, V, W"
7.666666666666667,13.0,2.0,"D, K, V, X"
5.666666666666667,9.0,1.0,"D, K, V, Y"
3.6666666666666665,5.0,3.0,"D, K, V, Z"
9.333333333333334,13.0,3.0,"D, K, W, X"
6.333333333333333,13.0,1.0,"D, K, W, Y"
4.666666666666667,13.0,1.0,"D, K, W, Z"
9.666666666666666,13.0,3.0,"D, K, X, Y"
7.333333333333333,13.0,2.0,"D, K, X, Z"
4.666666666666667,9.0,1.0,"D, K, Y, Z"
7.666666666666667,21.0,1.0,"D, L, M, N"
8.333333333333334,21.0,1.0,"D, L, M, O"
6.0,13.0,1.0,"D, L, M, P"
4.0,13.0,1.0,"D, L, M, Q"
5.666666666666667,13.0,1.0,"D, L, M, R"
6.0,13.0,1.0,"D, L, M, S"
4.666666666666667,13.0,1.0,"D, L, M, T"
9.666666666666666,15.0,2.0,"D, L, M, U"
5.0,13.0,1.0,"D, L, M, V"
7.0,17.0,1.0,"D, L, M, W"
7.0,13.0,2.0,"D, L, M, X"
6.0,13.0,1.0,"D, L, M, Y"
4.666666666666667,13.0,1.0,"D, L, M, Z"
8.333333333333334,21.0,1.0,"D, L, N, O"
6.0,13.0,1.0,"D, L, N, P"
4.0,13.0,1.0,"D, L, N, Q"
5.666666666666667,13.0,1.0,"D, L, N, R"
6.0,13.0,1.0,"D, L, N, S"
4.666666666666667,13.0,1.0,"D, L, N, T"
9.666666666666666,15.0,2.0,"D, L, N, U"
4.666666666666667,13.0,1.0,"D, L, N, V"
7.666666666666667,21.0,1.0,"D, L, N, W"
7.0,13.0,2.0,"D, L, N, X"
5.333333333333333,13.0,1.0,"D, L, N, Y"
5.333333333333333,13.0,1.0,"D, L, N, Z"
10.333333333333334,21.0,1.0,"D, L, O, P"
7.666666666666667,21.0,1.0,"D, L, O, Q"
10.333333333333334,21.0,1.0,"D, L, O, R"
10.0,21.0,1.0,"D, L, O, S"
7.666666666666667,21.0,1.0,"D, L, O, T"
14.666666666666666,21.0,1.0,"D, L, O, U"
9.333333333333334,21.0,1.0,"D, L, O, V"
8.333333333333334,21.0,1.0,"D, L, O, W"
12.333333333333334,21.0,1.0,"D, L, O, X"
10.666666666666666,21.0,1.0,"D, L, O, Y"
8.333333333333334,21.0,1.0,"D, L, O, Z"
6.0,13.0,1.0,"D, L, P, Q"
10.333333333333334,21.0,1.0,"D, L, P, R"
7.333333333333333,13.0,1.0,"D, L, P, S"
5.333333333333333,13.0,1.0,"D, L, P, T"
9.666666666666666,15.0,2.0,"D, L, P, U"
6.333333333333333,13.0,1.0,"D, L, P, V"
6.0,13.0,1.0,"D, L, P, W"
7.666666666666667,13.0,2.0,"D, L, P, X"
7.333333333333333,13.0,1.0,"D, L, P, Y"
5.666666666666667,13.0,1.0,"D, L, P, Z"
6.0,13.0,1.0,"D, L, Q, R"
5.333333333333333,13.0,1.0,"D, L, Q, S"
3.0,13.0,1.0,"D, L, Q, T"
8.666666666666666,15.0,2.0,"D, L, Q, U"
4.0,13.0,1.0,"D, L, Q, V"
3.6666666666666665,13.0,1.0,"D, L, Q, W"
5.0,13.0,2.0,"D, L, Q, X"
5.0,13.0,1.0,"D, L, Q, Y"
3.6666666666666665,13.0,1.0,"D, L, Q, Z"
7.333333333333333,13.0,1.0,"D, L, R, S"
5.333333333333333,13.0,1.0,"D, L, R, T"
9.666666666666666,15.0,2.0,"D, L, R, U"
6.0,13.0,1.0,"D, L, R, V"
5.666666666666667,13.0,1.0,"D, L, R, W"
8.333333333333334,13.0,2.0,"D, L, R, X"
7.333333333333333,13.0,1.0,"D, L, R, Y"
5.666666666666667,13.0,1.0,"D, L, R, Z"
5.0,13.0,1.0,"D, L, S, T"
9.0,15.0,2.0,"D, L, S, U"
5.333333333333333,13.0,1.0,"D, L, S, V"
6.0,13.0,1.0,"D, L, S, W"
7.333333333333333,13.0,2.0,"D, L, S, X"
6.333333333333333,13.0,1.0,"D, L, S, Y"
6.333333333333333,13.0,1.0,"D, L, S, Z"
8.0,15.0,2.0,"D, L, T, U"
4.0,13.0,1.0,"D, L, T, V"
4.666666666666667,13.0,1.0,"D, L, T, W"
5.0,13.0,2.0,"D, L, T, X"
6.666666666666667,13.0,2.0,"D, L, T, Y"
5.0,13.0,1.0,"D, L, T, Z"
9.333333333333334,15.0,2.0,"D, L, U, V"
9.666666666666666,15.0,2.0,"D, L, U, W"
10.666666666666666,15.0,2.0,"D, L, U, X"
9.333333333333334,15.0,2.0,"D, L, U, Y"
8.666666666666666,15.0,2.0,"D, L, U, Z"
5.333333333333333,13.0,1.0,"D, L, V, W"
6.666666666666667,13.0,2.0,"D, L, V, X"
6.333333333333333,13.0,1.0,"D, L, V, Y"
5.0,13.0,1.0,"D, L, V, Z"
7.0,13.0,2.0,"D, L, W, X"
5.666666666666667,13.0,1.0,"D, L, W, Y"
4.666666666666667,13.0,1.0,"D, L, W, Z"
8.666666666666666,13.0,3.0,"D, L, X, Y"
7.0,13.0,2.0,"D, L, X, Z"
6.0,13.0,1.0,"D, L, Y, Z"
8.333333333333334,21.0,2.0,"D, M, N, O"
7.0,21.0,1.0,"D, M, N, P"
5.666666666666667,21.0,1.0,"D, M, N, Q"
6.333333333333333,21.0,1.0,"D, M, N, R"
8.0,21.0,1.0,"D, M, N, S"
7.0,21.0,1.0,"D, M, N, T"
10.0,21.0,1.0,"D, M, N, U"
6.0,21.0,1.0,"D, M, N, V"
11.333333333333334,21.0,2.0,"D, M, N, W"
9.666666666666666,21.0,1.0,"D, M, N, X"
7.0,21.0,1.0,"D, M, N, Y"
6.666666666666667,21.0,1.0,"D, M, N, Z"
7.0,21.0,1.0,"D, M, O, P"
5.0,21.0,1.0,"D, M, O, Q"
6.666666666666667,21.0,1.0,"D, M, O, R"
7.666666666666667,21.0,1.0,"D, M, O, S"
5.666666666666667,21.0,1.0,"D, M, O, T"
10.666666666666666,21.0,1.0,"D, M, O, U"
6.333333333333333,21.0,1.0,"D, M, O, V"
7.666666666666667,21.0,1.0,"D, M, O, W"
10.666666666666666,21.0,1.0,"D, M, O, X"
8.0,21.0,1.0,"D, M, O, Y"
5.333333333333333,21.0,1.0,"D, M, O, Z"
4.333333333333333,9.0,1.0,"D, M, P, Q"
7.666666666666667,21.0,1.0,"D, M, P, R"
6.0,9.0,1.0,"D, M, P, S"
4.333333333333333,9.0,1.0,"D, M, P, T"
6.666666666666667,15.0,1.0,"D, M, P, U"
4.333333333333333,9.0,1.0,"D, M, P, V"
6.333333333333333,17.0,1.0,"D, M, P, W"
7.0,13.0,1.0,"D, M, P, X"
5.666666666666667,9.0,2.0,"D, M, P, Y"
3.6666666666666665,9.0,1.0,"D, M, P, Z"
4.0,9.0,1.0,"D, M, Q, R"
4.666666666666667,7.0,3.0,"D, M, Q, S"
2.6666666666666665,7.0,1.0,"D, M, Q, T"
6.333333333333333,15.0,1.0,"D, M, Q, U"
2.6666666666666665,5.0,1.0,"D, M, Q, V"
4.666666666666667,17.0,1.0,"D, M, Q, W"
5.0,13.0,1.0,"D, M, Q, X"
4.0,9.0,1.0,"D, M, Q, Y"
2.3333333333333335,3.0,4.0,"D, M, Q, Z"
5.666666666666667,9.0,1.0,"D, M, R, S"
4.0,9.0,1.0,"D, M, R, T"
6.333333333333333,15.0,1.0,"D, M, R, U"
3.6666666666666665,9.0,1.0,"D, M, R, V"
5.666666666666667,17.0,1.0,"D, M, R, W"
7.333333333333333,13.0,1.0,"D, M, R, X"
5.333333333333333,9.0,2.0,"D, M, R, Y"
3.3333333333333335,9.0,1.0,"D, M, R, Z"
5.0,7.0,3.0,"D, M, S, T"
7.0,15.0,1.0,"D, M, S, U"
4.333333333333333,7.0,2.0,"D, M, S, V"
7.333333333333333,17.0,1.0,"D, M, S, W"
7.666666666666667,13.0,1.0,"D, M, S, X"
5.666666666666667,9.0,1.0,"D, M, S, Y"
5.333333333333333,9.0,1.0,"D, M, S, Z"
6.333333333333333,15.0,1.0,"D, M, T, U"
3.3333333333333335,7.0,1.0,"D, M, T, V"
6.333333333333333,17.0,1.0,"D, M, T, W"
5.666666666666667,13.0,1.0,"D, M, T, X"
6.333333333333333,13.0,1.0,"D, M, T, Y"
4.333333333333333,9.0,1.0,"D, M, T, Z"
6.666666666666667,15.0,1.0,"D, M, U, V"
9.333333333333334,17.0,1.0,"D, M, U, W"
9.333333333333334,15.0,1.0,"D, M, U, X"
7.0,15.0,1.0,"D, M, U, Y"
6.0,15.0,1.0,"D, M, U, Z"
6.0,17.0,1.0,"D, M, V, W"
6.333333333333333,13.0,1.0,"D, M, V, X"
5.0,9.0,1.0,"D, M, V, Y"
3.3333333333333335,5.0,1.0,"D, M, V, Z"
9.0,17.0,1.0,"D, M, W, X"
6.666666666666667,17.0,1.0,"D, M, W, Y"
5.333333333333333,17.0,1.0,"D, M, W, Z"
8.666666666666666,13.0,2.0,"D, M, X, Y"
6.666666666666667,13.0,1.0,"D, M, X, Z"
4.666666666666667,9.0,1.0,"D, M, Y, Z"
7.0,21.0,1.0,"D, N, O, P"
5.0,21.0,1.0,"D, N, O, Q"
6.666666666666667,21.0,1.0,"D, N, O, R"
7.666666666666667,21.0,1.0,"D, N, O, S"
5.666666666666667,21.0,1.0,"D, N, O, T"
10.666666666666666,21.0,1.0,"D, N, O, U"
6.0,21.0,1.0,"D, N, O, V"
8.333333333333334,21.0,2.0,"D, N, O, W"
10.666666666666666,21.0,1.0,"D, N, O, X"
7.333333333333333,21.0,1.0,"D, N, O, Y"
6.0,21.0,1.0,"D, N, O, Z"
4.333333333333333,9.0,1.0,"D, N, P, Q"
7.666666666666667,21.0,1.0,"D, N, P, R"
6.0,9.0,1.0,"D, N, P, S"
4.333333333333333,9.0,1.0,"D, N, P, T"
6.666666666666667,15.0,1.0,"D, N, P, U"
